"id","num_changes","created_at","user","tags","min_x","max_x","min_y","max_y"
"80847326","1","2020-02-11 11:30:27.000","MaguetteNdong","{""created_by"":""Healthsites.io (osmapi/1.2.2)""}","-17.4382324","-17.4382324","14.6597879","14.6597880"
"80901102","1","2020-02-12 11:13:11.000","tyr_asd","{""created_by"":""Healthsites.io (osmapi/1.2.2)""}","8.6884671","8.6898136","49.4019286","49.4032099"
"72421828","1","2019-07-19 09:40:01.000","MarTintamarre","{""created_by"":""Healthsites.io (osmapi/1.2.2)""}","-16.4893215","-16.4893215","16.0252844","16.0252845"
"72418388","1","2019-07-19 08:05:02.000","Ibou1003","{""created_by"":""Healthsites.io (osmapi/1.2.2)""}","-16.3085553","-16.3085553","15.8810860","15.8810860"
"72418390","1","2019-07-19 08:05:03.000","Ibou1003","{""created_by"":""Healthsites.io (osmapi/1.2.2)""}","-16.1805111","-16.1805111","15.9604943","15.9604943"
"72418397","1","2019-07-19 08:05:19.000","Ibou1003","{""created_by"":""Healthsites.io (osmapi/1.2.2)""}","-16.2626512","-16.2626512","16.0245315","16.0245315"
"72418408","1","2019-07-19 08:05:28.000","Ndeye Khady Ndoye","{""created_by"":""Healthsites.io (osmapi/1.2.2)""}","-16.2609997","-16.2609997","15.9217149","15.9217149"
"72418409","1","2019-07-19 08:05:29.000","Ibou1003","{""created_by"":""Healthsites.io (osmapi/1.2.2)""}","-16.2665978","-16.2665978","15.8738190","15.8738190"
"72418410","1","2019-07-19 08:05:30.000","Ibou1003","{""created_by"":""Healthsites.io (osmapi/1.2.2)""}","-16.3328160","-16.3328160","15.8370541","15.8370541"
"72418411","1","2019-07-19 08:05:32.000","Ndeye Khady Ndoye","{""created_by"":""Healthsites.io (osmapi/1.2.2)""}","-16.3471381","-16.3471381","15.9290022","15.9290022"
"72418430","1","2019-07-19 08:06:02.000","Ibou1003","{""created_by"":""Healthsites.io (osmapi/1.2.2)""}","-16.3469070","-16.3469070","15.8653980","15.8653980"
"72418431","1","2019-07-19 08:06:03.000","Ndeye Khady Ndoye","{""created_by"":""Healthsites.io (osmapi/1.2.2)""}","-16.3351467","-16.3351467","15.9065136","15.9065136"
"72418433","1","2019-07-19 08:06:03.000","Ndeye Khady Ndoye","{""created_by"":""Healthsites.io (osmapi/1.2.2)""}","-16.2249260","-16.2249260","15.9446086","15.9446086"
"72418435","1","2019-07-19 08:06:04.000","Ndeye Khady Ndoye","{""created_by"":""Healthsites.io (osmapi/1.2.2)""}","-16.2257053","-16.2257053","16.0390490","16.0390490"
"72418436","1","2019-07-19 08:06:05.000","Ndeye Khady Ndoye","{""created_by"":""Healthsites.io (osmapi/1.2.2)""}","-16.2997294","-16.2997294","15.9829005","15.9829005"
"72418437","1","2019-07-19 08:06:06.000","Ndeye Khady Ndoye","{""created_by"":""Healthsites.io (osmapi/1.2.2)""}","-16.3186016","-16.3186016","15.8584601","15.8584601"
"72418439","1","2019-07-19 08:06:09.000","Ndeye Khady Ndoye","{""created_by"":""Healthsites.io (osmapi/1.2.2)""}","-16.3614131","-16.3614131","15.8393057","15.8393057"
"72418440","1","2019-07-19 08:06:10.000","Assane Chérif","{""created_by"":""Healthsites.io (osmapi/1.2.2)""}","-16.4870302","-16.4870302","15.9943474","15.9943474"
"72418441","1","2019-07-19 08:06:11.000","Assane Chérif","{""created_by"":""Healthsites.io (osmapi/1.2.2)""}","-16.4863741","-16.4863741","15.9906978","15.9906978"
"72418445","1","2019-07-19 08:06:12.000","Assane Chérif","{""created_by"":""Healthsites.io (osmapi/1.2.2)""}","-16.4956722","-16.4956722","15.9989833","15.9989833"
"72418479","1","2019-07-19 08:07:00.000","Assane Chérif","{""created_by"":""Healthsites.io (osmapi/1.2.2)""}","-16.4881693","-16.4881693","16.0023484","16.0023484"
"72418481","1","2019-07-19 08:07:01.000","Assane Chérif","{""created_by"":""Healthsites.io (osmapi/1.2.2)""}","-16.4937363","-16.4937363","16.0090117","16.0090117"
"72418482","1","2019-07-19 08:07:02.000","Assane Chérif","{""created_by"":""Healthsites.io (osmapi/1.2.2)""}","-16.4970073","-16.4970073","16.0129749","16.0129749"
"72418483","1","2019-07-19 08:07:03.000","Assane Chérif","{""created_by"":""Healthsites.io (osmapi/1.2.2)""}","-16.4938071","-16.4938071","16.0135446","16.0135446"
"72418484","1","2019-07-19 08:07:04.000","Assane Chérif","{""created_by"":""Healthsites.io (osmapi/1.2.2)""}","-16.4910259","-16.4910259","16.0206010","16.0206010"
"72418492","1","2019-07-19 08:07:15.000","Assane Chérif","{""created_by"":""Healthsites.io (osmapi/1.2.2)""}","-16.4898160","-16.4898160","16.0207679","16.0207679"
"72418493","1","2019-07-19 08:07:16.000","cheikhounacasset","{""created_by"":""Healthsites.io (osmapi/1.2.2)""}","-16.4862975","-16.4862975","15.9907590","15.9907590"
"72418495","1","2019-07-19 08:07:17.000","cheikhounacasset","{""created_by"":""Healthsites.io (osmapi/1.2.2)""}","-16.4899617","-16.4899617","15.9933001","15.9933001"
"72418496","1","2019-07-19 08:07:18.000","cheikhounacasset","{""created_by"":""Healthsites.io (osmapi/1.2.2)""}","-16.4954896","-16.4954896","15.9989664","15.9989664"
"72418497","1","2019-07-19 08:07:19.000","cheikhounacasset","{""created_by"":""Healthsites.io (osmapi/1.2.2)""}","-16.4897861","-16.4897861","15.9974965","15.9974965"
"72418526","1","2019-07-19 08:08:00.000","cheikhounacasset","{""created_by"":""Healthsites.io (osmapi/1.2.2)""}","-16.4906225","-16.4906225","16.0056372","16.0056372"
"72418527","1","2019-07-19 08:08:01.000","cheikhounacasset","{""created_by"":""Healthsites.io (osmapi/1.2.2)""}","-16.4933452","-16.4933452","16.0111015","16.0111015"
"72418528","1","2019-07-19 08:08:02.000","cheikhounacasset","{""created_by"":""Healthsites.io (osmapi/1.2.2)""}","-16.4902293","-16.4902293","16.0172218","16.0172218"
"72418529","1","2019-07-19 08:08:03.000","cheikhounacasset","{""created_by"":""Healthsites.io (osmapi/1.2.2)""}","-16.4895665","-16.4895665","16.0221049","16.0221049"
"72418531","1","2019-07-19 08:08:04.000","Cheikhounabamba","{""created_by"":""Healthsites.io (osmapi/1.2.2)""}","-16.5068336","-16.5068336","16.0436716","16.0436716"
"72418532","1","2019-07-19 08:08:05.000","Cheikhounabamba","{""created_by"":""Healthsites.io (osmapi/1.2.2)""}","-16.5067532","-16.5067532","16.0439240","16.0439240"
"72418533","1","2019-07-19 08:08:06.000","Cheikhounabamba","{""created_by"":""Healthsites.io (osmapi/1.2.2)""}","-16.5095518","-16.5095518","16.0037570","16.0037570"
"72418534","1","2019-07-19 08:08:07.000","Cheikhounabamba","{""created_by"":""Healthsites.io (osmapi/1.2.2)""}","-16.5062732","-16.5062732","16.0239806","16.0239806"
"72418535","1","2019-07-19 08:08:07.000","mhddiallo","{""created_by"":""Healthsites.io (osmapi/1.2.2)""}","-16.5070555","-16.5070555","15.8876830","15.8876830"
"72418538","1","2019-07-19 08:08:08.000","mhddiallo","{""created_by"":""Healthsites.io (osmapi/1.2.2)""}","-16.5067920","-16.5067920","15.8667665","15.8667665"
"72418574","1","2019-07-19 08:09:00.000","mhddiallo","{""created_by"":""Healthsites.io (osmapi/1.2.2)""}","-16.5132989","-16.5132989","15.8398447","15.8398447"
"72418575","1","2019-07-19 08:09:01.000","mhddiallo","{""created_by"":""Healthsites.io (osmapi/1.2.2)""}","-16.4884010","-16.4884010","15.8653210","15.8653210"
"72418576","1","2019-07-19 08:09:02.000","Cheikhounabamba","{""created_by"":""Healthsites.io (osmapi/1.2.2)""}","-16.5065987","-16.5065987","16.0394631","16.0394631"
"72418577","1","2019-07-19 08:09:03.000","Cheikhounabamba","{""created_by"":""Healthsites.io (osmapi/1.2.2)""}","-16.5059069","-16.5059069","16.0231911","16.0231911"
"72418581","1","2019-07-19 08:09:06.000","Cheikhounabamba","{""created_by"":""Healthsites.io (osmapi/1.2.2)""}","-16.5091873","-16.5091873","16.0192405","16.0192405"
"72418582","1","2019-07-19 08:09:07.000","Khadidiatou Sonko","{""created_by"":""Healthsites.io (osmapi/1.2.2)""}","-16.4877132","-16.4877132","16.0253998","16.0253998"
"72418583","1","2019-07-19 08:09:08.000","Khadidiatou Sonko","{""created_by"":""Healthsites.io (osmapi/1.2.2)""}","-16.5082520","-16.5082520","16.0286367","16.0286367"
"72418584","1","2019-07-19 08:09:09.000","Khadidiatou Sonko","{""created_by"":""Healthsites.io (osmapi/1.2.2)""}","-16.5050386","-16.5050386","16.0226764","16.0226764"
"72418586","1","2019-07-19 08:09:09.000","Khadidiatou Sonko","{""created_by"":""Healthsites.io (osmapi/1.2.2)""}","-16.5053366","-16.5053366","16.0227813","16.0227813"
"72418588","1","2019-07-19 08:09:10.000","Khadidiatou Sonko","{""created_by"":""Healthsites.io (osmapi/1.2.2)""}","-16.5080773","-16.5080773","16.0291024","16.0291024"
"72418629","1","2019-07-19 08:10:00.000","Khadidiatou Sonko","{""created_by"":""Healthsites.io (osmapi/1.2.2)""}","-16.5084267","-16.5084267","16.0261271","16.0261271"
"72418630","1","2019-07-19 08:10:02.000","Ibou1003","{""created_by"":""Healthsites.io (osmapi/1.2.2)""}","-16.5041040","-16.5041040","16.0230552","16.0230552"
"72418631","1","2019-07-19 08:10:03.000","Ibou1003","{""created_by"":""Healthsites.io (osmapi/1.2.2)""}","-16.5050727","-16.5050727","16.0268200","16.0268200"
"72418633","1","2019-07-19 08:10:04.000","Ndeye Khady Ndoye","{""created_by"":""Healthsites.io (osmapi/1.2.2)""}","-16.5048381","-16.5048381","16.0266887","16.0266887"
"72418634","1","2019-07-19 08:10:05.000","Ndeye Khady Ndoye","{""created_by"":""Healthsites.io (osmapi/1.2.2)""}","-16.5050338","-16.5050338","16.0271943","16.0271943"
"72418635","1","2019-07-19 08:10:06.000","Ndeye Khady Ndoye","{""created_by"":""Healthsites.io (osmapi/1.2.2)""}","-16.5041091","-16.5041091","16.0282465","16.0282465"
"72418637","1","2019-07-19 08:10:07.000","Ndeye Khady Ndoye","{""created_by"":""Healthsites.io (osmapi/1.2.2)""}","-16.5038110","-16.5038110","16.0329579","16.0329579"
"72418642","1","2019-07-19 08:10:16.000","Ndeye Khady Ndoye","{""created_by"":""Healthsites.io (osmapi/1.2.2)""}","-16.5034503","-16.5034503","16.0343380","16.0343380"
"72418645","1","2019-07-19 08:10:19.000","cheikhounacasset","{""created_by"":""Healthsites.io (osmapi/1.2.2)""}","-16.3974370","-16.3974370","15.9197306","15.9197306"
"72418676","1","2019-07-19 08:11:00.000","cheikhounacasset","{""created_by"":""Healthsites.io (osmapi/1.2.2)""}","-16.3766620","-16.3766620","15.9365262","15.9365262"
"72418677","1","2019-07-19 08:11:04.000","cheikhounacasset","{""created_by"":""Healthsites.io (osmapi/1.2.2)""}","-16.3575668","-16.3575668","15.9882069","15.9882069"
"72418678","1","2019-07-19 08:11:04.000","cheikhounacasset","{""created_by"":""Healthsites.io (osmapi/1.2.2)""}","-16.4379899","-16.4379899","15.8441194","15.8441194"
"72418688","1","2019-07-19 08:11:21.000","Khadidiatou Sonko","{""created_by"":""Healthsites.io (osmapi/1.2.2)""}","-16.4423248","-16.4423248","15.9848516","15.9848516"
"72418690","1","2019-07-19 08:11:22.000","Khadidiatou Sonko","{""created_by"":""Healthsites.io (osmapi/1.2.2)""}","-16.4521036","-16.4521036","15.9341250","15.9341250"
"72418706","1","2019-07-19 08:11:39.000","Cheikhounabamba","{""created_by"":""Healthsites.io (osmapi/1.2.2)""}","-16.4543195","-16.4543195","15.9584302","15.9584302"
"72418710","1","2019-07-19 08:11:42.000","Cheikhounabamba","{""created_by"":""Healthsites.io (osmapi/1.2.2)""}","-16.4681045","-16.4681045","15.9826041","15.9826041"
"72418711","1","2019-07-19 08:11:43.000","Cheikhounabamba","{""created_by"":""Healthsites.io (osmapi/1.2.2)""}","-16.4931829","-16.4931829","15.9400277","15.9400277"
"72418720","1","2019-07-19 08:12:00.000","Assane Chérif","{""created_by"":""Healthsites.io (osmapi/1.2.2)""}","-16.3976165","-16.3976165","15.9199155","15.9199155"
"72418721","1","2019-07-19 08:12:01.000","Assane Chérif","{""created_by"":""Healthsites.io (osmapi/1.2.2)""}","-16.3652819","-16.3652819","15.9225051","15.9225051"
"72418723","1","2019-07-19 08:12:02.000","Assane Chérif","{""created_by"":""Healthsites.io (osmapi/1.2.2)""}","-16.3708631","-16.3708631","15.9717537","15.9717537"
"72418724","1","2019-07-19 08:12:03.000","Assane Chérif","{""created_by"":""Healthsites.io (osmapi/1.2.2)""}","-16.3770082","-16.3770082","15.9848611","15.9848611"
"72418725","1","2019-07-19 08:12:04.000","Assane Chérif","{""created_by"":""Healthsites.io (osmapi/1.2.2)""}","-16.4263296","-16.4263296","15.8918822","15.8918822"
"72418727","1","2019-07-19 08:12:05.000","Assane Chérif","{""created_by"":""Healthsites.io (osmapi/1.2.2)""}","-16.3922098","-16.3922098","15.8612078","15.8612078"
"72418728","1","2019-07-19 08:12:06.000","mhddiallo","{""created_by"":""Healthsites.io (osmapi/1.2.2)""}","-16.4910200","-16.4910200","16.0206419","16.0206419"
"72418730","1","2019-07-19 08:12:06.000","mhddiallo","{""created_by"":""Healthsites.io (osmapi/1.2.2)""}","-16.4938740","-16.4938740","16.0240060","16.0240060"
"72418731","1","2019-07-19 08:12:08.000","mhddiallo","{""created_by"":""Healthsites.io (osmapi/1.2.2)""}","-16.4964437","-16.4964437","16.0252780","16.0252780"
"72418733","1","2019-07-19 08:12:09.000","mhddiallo","{""created_by"":""Healthsites.io (osmapi/1.2.2)""}","-16.4969496","-16.4969496","16.0199110","16.0199110"
"72418770","1","2019-07-19 08:13:00.000","mhddiallo","{""created_by"":""Healthsites.io (osmapi/1.2.2)""}","-16.4890505","-16.4890505","16.0273076","16.0273076"
"72418773","1","2019-07-19 08:13:02.000","Haroune Rachid SAGNA","{""created_by"":""Healthsites.io (osmapi/1.2.2)""}","-16.4452933","-16.4452933","16.0407075","16.0407075"
"72418778","1","2019-07-19 08:13:03.000","Haroune Rachid SAGNA","{""created_by"":""Healthsites.io (osmapi/1.2.2)""}","-16.4469403","-16.4469403","16.0398031","16.0398031"
"72418780","1","2019-07-19 08:13:04.000","FINI6caroline","{""created_by"":""Healthsites.io (osmapi/1.2.2)""}","-16.4891431","-16.4891431","16.0270009","16.0270009"
"72418782","1","2019-07-19 08:13:05.000","FINI6caroline","{""created_by"":""Healthsites.io (osmapi/1.2.2)""}","-16.3472144","-16.3472144","16.1088220","16.1088220"
"72418783","1","2019-07-19 08:13:06.000","FINI6caroline","{""created_by"":""Healthsites.io (osmapi/1.2.2)""}","-16.3635252","-16.3635252","16.0834975","16.0834975"
"72418785","1","2019-07-19 08:13:07.000","FINI6caroline","{""created_by"":""Healthsites.io (osmapi/1.2.2)""}","-16.3914790","-16.3914790","16.0671685","16.0671685"
"72418786","1","2019-07-19 08:13:07.000","FINI6caroline","{""created_by"":""Healthsites.io (osmapi/1.2.2)""}","-16.3820582","-16.3820582","16.0772822","16.0772822"
"72418787","1","2019-07-19 08:13:08.000","FINI6caroline","{""created_by"":""Healthsites.io (osmapi/1.2.2)""}","-16.4195284","-16.4195284","16.0656878","16.0656878"
"72418788","1","2019-07-19 08:13:10.000","FINI6caroline","{""created_by"":""Healthsites.io (osmapi/1.2.2)""}","-16.4331860","-16.4331860","16.0476982","16.0476982"
"72418816","1","2019-07-19 08:14:00.000","FINI6caroline","{""created_by"":""Healthsites.io (osmapi/1.2.2)""}","-16.4265363","-16.4265363","16.0667229","16.0667229"
"72418817","1","2019-07-19 08:14:01.000","FINI6caroline","{""created_by"":""Healthsites.io (osmapi/1.2.2)""}","-16.4333814","-16.4333814","16.0492900","16.0492900"
"72418818","1","2019-07-19 08:14:02.000","FINI6caroline","{""created_by"":""Healthsites.io (osmapi/1.2.2)""}","-16.4463283","-16.4463283","16.0189160","16.0189160"
"72418820","1","2019-07-19 08:14:03.000","FINI6caroline","{""created_by"":""Healthsites.io (osmapi/1.2.2)""}","-16.4513452","-16.4513452","16.0659495","16.0659495"
"72418824","1","2019-07-19 08:14:05.000","FINI6caroline","{""created_by"":""Healthsites.io (osmapi/1.2.2)""}","-16.4501609","-16.4501609","16.0645827","16.0645827"
"72418826","1","2019-07-19 08:14:06.000","FINI6caroline","{""created_by"":""Healthsites.io (osmapi/1.2.2)""}","-16.4562459","-16.4562459","16.0626248","16.0626248"
"72418829","1","2019-07-19 08:14:08.000","FINI6caroline","{""created_by"":""Healthsites.io (osmapi/1.2.2)""}","-16.4715159","-16.4715159","16.0331234","16.0331234"
"72418831","1","2019-07-19 08:14:10.000","FINI6caroline","{""created_by"":""Healthsites.io (osmapi/1.2.2)""}","-16.4709230","-16.4709230","16.0329201","16.0329201"
"83830472","1","2020-04-20 15:38:04.000","Qusay ALhawary","{""comment"":""#hawarirbid"",""created_by"":""Healthsites.io (osmapi/1.2.2)"",""source"":""local known""}","35.7874221","35.7874221","32.6047432","32.6047432"
"83830693","1","2020-04-20 15:42:38.000","Qusay ALhawary","{""comment"":""#irbadhhawar"",""created_by"":""Healthsites.io (osmapi/1.2.2)"",""source"":""#knwonlocal""}","35.7874060","35.7874060","32.6047477","32.6047477"
"83845313","1","2020-04-20 23:28:39.000","MuhdLawal","{""comment"":""Added a new hospital"",""created_by"":""Healthsites.io (osmapi/1.2.2)"",""source"":""Local knowledge""}","7.4517775","7.4517775","10.5376547","10.5376547"
"83845363","1","2020-04-20 23:31:18.000","MuhdLawal","{""comment"":""New hospital"",""created_by"":""Healthsites.io (osmapi/1.2.2)"",""source"":""Local knowledge""}","7.4335492","7.4335492","10.5429497","10.5429497"
"83845418","1","2020-04-20 23:33:39.000","MuhdLawal","{""comment"":""Adding a new record"",""created_by"":""Healthsites.io (osmapi/1.2.2)"",""source"":""Local knowledge""}","7.4162543","7.4162543","10.5202000","10.5202000"
"83845487","0","2020-04-20 23:36:57.000","MuhdLawal","{""comment"":""Updating a record"",""created_by"":""Healthsites.io (osmapi/1.2.2)"",""source"":""Local Knowledge""}",,,,
"83845597","1","2020-04-20 23:42:26.000","MuhdLawal","{""comment"":""Adding a new record"",""created_by"":""Healthsites.io (osmapi/1.2.2)"",""source"":""Local Knowledge""}","7.4321276","7.4321276","10.5040209","10.5040209"
"83845649","1","2020-04-20 23:45:03.000","MuhdLawal","{""comment"":""Adding a new record of pharmacy"",""created_by"":""Healthsites.io (osmapi/1.2.2)"",""source"":""Local knowledge""}","7.4327874","7.4327874","10.5149232","10.5149232"
"83845812","1","2020-04-20 23:54:28.000","MuhdLawal","{""comment"":""Updating a record"",""created_by"":""Healthsites.io (osmapi/1.2.2)"",""source"":""Local knowledge""}","7.4400764","7.4426835","10.5183173","10.5202029"
"83845855","1","2020-04-20 23:56:47.000","MuhdLawal","{""comment"":""Adding a new record of hospital"",""created_by"":""Healthsites.io (osmapi/1.2.2)"",""source"":""Local knowledge""}","7.4515092","7.4515092","10.5365366","10.5365366"
"83845936","1","2020-04-21 00:01:47.000","MuhdLawal","{""comment"":""Updated a record"",""created_by"":""Healthsites.io (osmapi/1.2.2)"",""source"":""Local knowledge""}","7.4316318","7.4316318","10.5087795","10.5087795"
"83845971","1","2020-04-21 00:03:48.000","MuhdLawal","{""comment"":""Updated a record"",""created_by"":""Healthsites.io (osmapi/1.2.2)"",""source"":""Local knowledge""}","7.4037052","7.4037052","10.5194869","10.5194870"
"83858117","0","2020-04-21 06:29:38.000","MuhdLawal","{""comment"":""Adding a new hospital record."",""created_by"":""Healthsites.io (osmapi/1.2.2)"",""source"":""Kaduna State Ministry of Health""}",,,,
"83858182","0","2020-04-21 06:30:48.000","MuhdLawal","{""comment"":""Adding a new record for hospital"",""created_by"":""Healthsites.io (osmapi/1.2.2)"",""source"":""Kaduna State Government""}",,,,
"83858217","0","2020-04-21 06:31:37.000","MuhdLawal","{""comment"":""Adding a new record for hospital"",""created_by"":""Healthsites.io (osmapi/1.2.2)"",""source"":""Kaduna State Government""}",,,,
"83858275","1","2020-04-21 06:32:47.000","MuhdLawal","{""comment"":""Adding a new record for hospital"",""created_by"":""Healthsites.io (osmapi/1.2.2)"",""source"":""Kaduna State Government""}","7.4422181","7.4422181","10.5260149","10.5260149"
"83858475","1","2020-04-21 06:36:17.000","MuhdLawal","{""comment"":""Updating an existing record"",""created_by"":""Healthsites.io (osmapi/1.2.2)"",""source"":""Local knowledge""}","7.4335117","7.4335117","10.5096487","10.5096487"
"83858700","1","2020-04-21 06:40:13.000","MuhdLawal","{""comment"":""Updating an existing record"",""created_by"":""Healthsites.io (osmapi/1.2.2)"",""source"":""Local Knowledge""}","7.4516457","7.4516458","10.5103976","10.5103976"
"83858799","1","2020-04-21 06:41:56.000","MuhdLawal","{""comment"":""Adding a new record for hospital"",""created_by"":""Healthsites.io (osmapi/1.2.2)"",""source"":""Local knowledge""}","7.4493098","7.4493098","10.5187048","10.5187048"
"83858888","1","2020-04-21 06:43:24.000","MuhdLawal","{""comment"":""Adding a new record for hospital"",""created_by"":""Healthsites.io (osmapi/1.2.2)"",""source"":""Local knowledge""}","7.4483389","7.4483389","10.5177133","10.5177133"
"83860721","0","2020-04-21 07:12:10.000","MuhdLawal","{""comment"":""Updating a new record for hospital"",""created_by"":""Healthsites.io (osmapi/1.2.2)"",""source"":""Local knowledge""}",,,,
"83860950","0","2020-04-21 07:15:50.000","MuhdLawal","{""comment"":""UPdating an existing record"",""created_by"":""Healthsites.io (osmapi/1.2.2)"",""source"":""Local knowledge""}",,,,
"83861405","1","2020-04-21 07:23:06.000","MuhdLawal","{""comment"":""Updating  an existing record"",""created_by"":""Healthsites.io (osmapi/1.2.2)"",""source"":""Local knowledge""}","7.4468905","7.4470728","10.5449063","10.5457688"
"83861733","0","2020-04-21 07:28:29.000","MuhdLawal","{""comment"":""Updating an existing record"",""created_by"":""Healthsites.io (osmapi/1.2.2)"",""source"":""Local knowledge""}",,,,
"83863158","0","2020-04-21 07:50:51.000","MuhdLawal","{""comment"":""Updating an existing record"",""created_by"":""Healthsites.io (osmapi/1.2.2)"",""source"":""Local knowledge""}",,,,
"83881793","1","2020-04-21 12:45:11.000","yuliya2019","{""comment"":""mapping event"",""created_by"":""Healthsites.io (osmapi/1.2.2)"",""source"":""local knowledge""}","4.3606067","4.3606067","52.0437676","52.0437676"
"83937149","1","2020-04-22 11:24:37.000","VRautenbach","{""comment"":""#SkillslabUP #YouthMappers"",""created_by"":""Healthsites.io (osmapi/1.2.2)"",""source"":""local knowledge and website""}","28.3187296","28.3210976","-25.7694243","-25.7673302"
"83938132","1","2020-04-22 11:41:11.000","VRautenbach","{""comment"":""#SkillsLabUP #YoutMappers"",""created_by"":""Healthsites.io (osmapi/1.2.2)"",""source"":""local knowledge""}","28.3242074","28.3242074","-25.7660799","-25.7660799"
"83940614","1","2020-04-22 12:18:11.000","AMdleleni","{""comment"":""#SkillLabUP, #Youthmappers"",""created_by"":""Healthsites.io (osmapi/1.2.2)"",""source"":""Local knowledge and Clicks website ""}","25.4933667","25.4933667","-33.9700351","-33.9700351"
"83944445","1","2020-04-22 13:33:35.000","CamGreen","{""comment"":""#SkillsLabUP #YouthMappers"",""created_by"":""Healthsites.io (osmapi/1.2.2)"",""source"":""Local Knowledge""}","26.7357767","26.7357767","-27.9778499","-27.9778499"
"83944609","1","2020-04-22 13:37:17.000","JillianWittstock","{""comment"":""#SkillLabUP #YouthMappers"",""created_by"":""Healthsites.io (osmapi/1.2.2)"",""source"":""local knowledge""}","28.1882036","28.1882036","-26.1401201","-26.1401201"
"83944774","1","2020-04-22 13:40:41.000","CamGreen","{""comment"":""#SkillLabUP #YouthMappers"",""created_by"":""Healthsites.io (osmapi/1.2.2)"",""source"":""Local Knowledge""}","26.7101052","26.7125836","-28.0131052","-28.0108817"
"83944856","1","2020-04-22 13:42:25.000","JillianWittstock","{""comment"":""#SkillLabUP #YouthMappers"",""created_by"":""Healthsites.io (osmapi/1.2.2)"",""source"":""local knowledge""}","28.1554216","28.1554216","-26.1460000","-26.1460000"
"83944862","1","2020-04-22 13:42:34.000","CamGreen","{""comment"":""#SkillLabUP #YouthMappers"",""created_by"":""Healthsites.io (osmapi/1.2.2)"",""source"":""Local Knowledge ""}","26.7292052","26.7320705","-27.9900731","-27.9870805"
"83944969","1","2020-04-22 13:44:42.000","Justin838","{""comment"":""#youthmapppers #SkillsLab"",""created_by"":""Healthsites.io (osmapi/1.2.2)"",""source"":""Local knowledge ""}","28.0746228","28.0746228","-25.9844730","-25.9844730"
"83945010","1","2020-04-22 13:45:20.000","Brenda Maina","{""comment"":""#SkillLabUP #YouthMappers"",""created_by"":""Healthsites.io (osmapi/1.2.2)"",""source"":""Local Knowledge""}","28.2982010","28.2982010","-25.7657210","-25.7657210"
"83945035","1","2020-04-22 13:45:47.000","CamGreen","{""comment"":""#SkillLabUP #YouthMappers"",""created_by"":""Healthsites.io (osmapi/1.2.2)"",""source"":""local knowledge ""}","26.7421496","26.7421496","-27.9793565","-27.9793565"
"83945093","1","2020-04-22 13:46:58.000","CamGreen","{""comment"":""#SkillLabUP #YouthMappers"",""created_by"":""Healthsites.io (osmapi/1.2.2)"",""source"":""local knowledge ""}","26.7415077","26.7415077","-27.9811352","-27.9811352"
"83945184","1","2020-04-22 13:48:42.000","CamGreen","{""comment"":""#SkillLabUP #YouthMappers"",""created_by"":""Healthsites.io (osmapi/1.2.2)"",""source"":""Local Knowledge ""}","26.7343980","26.7343980","-27.9773430","-27.9773430"
"83945215","1","2020-04-22 13:49:17.000","JillianWittstock","{""comment"":""#SkillLabUP #YouthMappers"",""created_by"":""Healthsites.io (osmapi/1.2.2)"",""source"":""local knowledge""}","28.1710911","28.1710911","-26.1610474","-26.1610474"
"83945290","1","2020-04-22 13:50:41.000","Lowveldmapper","{""comment"":""#SkillsLabUP #youthmappers"",""created_by"":""Healthsites.io (osmapi/1.2.2)"",""source"":""Local knowledge""}","30.9692842","30.9692842","-25.4801328","-25.4801328"
"83945306","1","2020-04-22 13:50:58.000","CamGreen","{""comment"":""#SkillLabUP #YouthMappers"",""created_by"":""Healthsites.io (osmapi/1.2.2)"",""source"":""Local Knowledge ""}","26.7415434","26.7415434","-27.9806450","-27.9806450"
"83945311","1","2020-04-22 13:51:03.000","JillianWittstock","{""comment"":""#SkillLabUP #YouthMappers"",""created_by"":""Healthsites.io (osmapi/1.2.2)"",""source"":""local knowledge""}","28.1706566","28.1706566","-26.1620874","-26.1620874"
"83945414","1","2020-04-22 13:53:00.000","Brenda Maina","{""comment"":""#SkillLabUP #YouthMappers"",""created_by"":""Healthsites.io (osmapi/1.2.2)"",""source"":""Local Knowledge""}","28.3068699","28.3068699","-25.7561020","-25.7561020"
"83945429","1","2020-04-22 13:53:24.000","Lowveldmapper","{""comment"":""#SkillsLabUP #youthmappers"",""created_by"":""Healthsites.io (osmapi/1.2.2)"",""source"":""Local knowledge""}","30.9694934","30.9694934","-25.4792321","-25.4792321"
"83945593","1","2020-04-22 13:56:39.000","JillianWittstock","{""comment"":""#SkillLabUP #YouthMappers"",""created_by"":""Healthsites.io (osmapi/1.2.2)"",""source"":""local knowledge""}","28.1381482","28.1381482","-26.1439100","-26.1439100"
"83945628","1","2020-04-22 13:57:25.000","Zelbe Boshoff","{""comment"":""#SkillsLab #YouthMapperUP"",""created_by"":""Healthsites.io (osmapi/1.2.2)"",""source"":""LOCAL KNOWLEDGE""}","28.3287056","28.3312273","-26.1467336","-26.1446000"
"83945664","1","2020-04-22 13:58:04.000","Brenda Maina","{""comment"":""#SkillLabUP #YouthMappers"",""created_by"":""Healthsites.io (osmapi/1.2.2)"",""source"":""Local Knowledge""}","28.3220726","28.3220726","-25.7580249","-25.7580249"
